city,osm_id,geometry,name,street,house_number,postcode,address_city,amenity,bar,beer,beer_garden,brewery,drink_beer,microbrewery,website,phone,email,facebook,instagram,description,opening_hours,wheelchair,toilets_wheelchair,smoking,min_age,payment_methods_count
Dublin,node/280958210,POINT (-6.273376 53.338984),"John Fallon's ""The Capstan Bar""",The Coombe,129,D08 NP52,Dublin,pub,,,,,,,,,,,,,,,,,,0
Dublin,way/281005429,POINT (-6.2692 53.352346),The King’s Inn,Bolton Street,42,D01 EH56,Dublin,pub,,,,,,,,,,,,,"Mo-Th 13:00-23:30, Fr,Sa 13:00-00:30, Su 13:00-23:00",,,,,0
Dublin,way/281046955,POINT (-6.254048 53.33797),Ely Wine Bar,Ely Place,22,D02 AH73,Dublin,bar,,,,,,,https://www.elywinebar.ie/,+353 1 676 8986,,,,,,no,,,,0
Dublin,way/281357163,POINT (-6.264628 53.344695),The Mezz,Eustace Street,23-24,D02 YP77,Dublin,pub,,,,,,,,+353 1 611 1130,info@mezz.ie,,,,Mo-Su 12:00-03:00,,,,,0
Dublin,way/281359242,POINT (-6.264738 53.345347),The Norseman,Essex Street East,28-29,D02 XH60,Dublin,pub,,,,,,,https://www.norseman.ie/,,,,https://www.instagram.com/thenorsemantemplebar/,,,limited,,,,0
Dublin,way/281650312,POINT (-6.266918 53.344294),The Oak,Dame Street,81,D02 VW57,Dublin,pub,,,,various,,,,,,https://www.facebook.com/TheOakDublin,,,,yes,no,no,,4
Dublin,way/281669751,POINT (-6.26346 53.344452),Foggy Dew,Fownes Street Upper,1,D02 PV20,Dublin,pub,,,,,,,https://www.thefoggydewpubdublin.com/,,,https://www.facebook.com/FoggyDewTemplebar/,https://www.instagram.com/foggydewdublin/,,,,no,,,0
Dublin,way/281683058,POINT (-6.262818 53.345934),Merchant's Arch,Wellington Quay,48-49,D02 RC56,Dublin,pub,,,,,,,https://www.merchantsarch.ie/menus,,,https://www.facebook.com/Merchantsarch,https://www.instagram.com/merchantsarch/,,,no,,outside,,0
Dublin,way/281685663,POINT (-6.263313 53.345866),Ha'penny Bridge Inn,Wellington Quay,42,D02 Y103,Dublin,bar,,,,,,,https://www.hapennybridgeinn.com,,,https://www.facebook.com/HaPennyBridgeInn/,https://www.instagram.com/hapennybridgeinn/,,,no,,,,0
Dublin,way/281772553,POINT (-6.265544 53.339627),The Swan,York Street,57-58,D02 RW67,Dublin,pub,,,,,,,https://www.theswanbar.com/,+35314752722,info@theswanbar.com,https://www.facebook.com/The-Swan-Bar-216286108426166,,,,,,,,0
Dublin,way/281772561,POINT (-6.265895 53.338483),John O’Dywer’s,Aungier Street,43,D02 E983,Dublin,pub,,,,,,,https://www.johnodwyer.ie/,+35315585302,,,,,,,,no,,0
Dublin,node/282342105,POINT (-6.248348 53.345276),The Wind Jammer,Lombard Street East,18,,Dublin,pub,,,,,,,,,,https://www.facebook.com/TheWindjammerPub/,,,Mo-Su 07:00-24:00,limited,,outside,,0
Dublin,way/283771391,POINT (-6.264726 53.333492),The Bleeding Horse,Camden Street Upper,24-25,D02 NP22,Dublin,pub,,,,,,,https://bleedinghorse.ie/,+35314752705,bookings@bleedinghorse.ie,https://www.facebook.com/thebleedinghorse,bleedinghorse,,,,,,,0
Dublin,way/289743485,POINT (-6.297078 53.38744),Bottom of the Hill,Finglas Road,,,,pub,,,,,,,,,,,,,,,,outside,,0
Dublin,way/291771732,POINT (-6.330108 53.342604),Ruby Finnegan's,,,,,pub,,,,,,,,,,,,,,,,,,0
Dublin,way/292185700,POINT (-6.255369 53.368917),Millmount House,Drumcondra Road Upper,11,D09 E9R3,Dublin,pub,,,,,,,,,,,,,,,,outside,,0
Dublin,way/292185701,POINT (-6.25597 53.367468),Fagan’s,Drumcondra Road Lower,146,D09 YR83,Dublin,pub,,,,,,,,,,,,,,,,,,0
Dublin,way/292692332,POINT (-6.27331 53.343388),The Christchurch,High Street,13,D08 NRP3,Dublin,pub,,,,,,,,,,,https://www.instagram.com/thechristchurchdub/,,,limited,,,,0
Dublin,way/294909021,POINT (-6.264591 53.326997),,Rathmines Road Lower,,,Dublin,biergarten,,,,,,,,,,,,,,limited,,,,0
Dublin,way/294962764,POINT (-6.264072 53.345459),The Temple Bar,Temple Bar,47-48,D02 N725,Dublin,pub,,,,,,,https://thetemplebarpub.com,,,TheTempleBarPub,thetemplebarpub,,Mo-Th 09:30-23:30; Fr 09:30-20:00; Sa 09:30-19:00; Su 11:00-23:30,yes,,,,0
Dublin,way/296152664,POINT (-6.299886 53.390356),Shamrock Lodge,Seamus Ennis Road,,D11 WF9F,Dublin,pub,,,,,,,,,,,,,,,,,,0
Dublin,way/296153007,POINT (-6.298668 53.389585),The Full Shilling,Jamestown Road,,,,pub,,,,various,,,,,,,,,,,,,,0
Dublin,way/298356152,POINT (-6.331139 53.372445),Halfway House,Navan Road,399,D07 XR2H,Dublin,pub,,,,,,,https://halfwayhousedublin.com,,,,,,,limited,,,,0
Dublin,node/298721803,POINT (-6.288525 53.342499),Harkin’s,Echlin Street,6,D08 HX3K,Dublin,pub,,,,,,,https://harkinsbar.ie,+35315169601,,,,,,,,,,2
Dublin,node/299224403,POINT (-6.283245 53.310054),Vaughan’s Eagle House,Terenure Road North,105-107,D6W XN76,Dublin,pub,,,,,,,,,,,,,,no,,,,0
Dublin,node/299225092,POINT (-6.284137 53.309805),Brady’s,Terenure Place,5-9,D6W TX40,Dublin,pub,,,,,,,,,,,,,,limited,,,,0
Dublin,way/300187149,POINT (-6.249272 53.352666),Lloyd’s,Amiens Street,46,D01 WV02,Dublin,pub,,,,,,,,,,,,,,limited,,,,0
Dublin,way/302342924,POINT (-6.288044 53.390659),Martin’s,Ballygall Road West,122,D11 TPN7,Dublin,pub,,,,,,,,,,,,,,,,,,0
Dublin,node/303968050,POINT (-6.244742 53.343349),Padraig Pearse,Pearse Street,81,,Dublin,pub,,,,,,,,,,https://www.facebook.com/PadraigPearsePub/,,,,no,,,,0
Dublin,node/305312829,POINT (-6.269599 53.345976),Sin É,Ormond Quay Upper,14,D07 YK6A,Dublin,pub,,,,,,,,+353 1 555 4036,sinedublin1@gmail.com,https://www.facebook.com/Sin.E.Pub,,,"Mo-We 15:00-01:00, Th 15:00-02:30, Fr-Sa 15:00-15:30, Su 15:00-01:00",,,outside,,0
Dublin,node/306276661,POINT (-6.254074 53.347097),O'Reilly's,George's Quay,,,Dublin,pub,,,,,,,,,,,,,,yes,,,,0
Dublin,way/307149426,POINT (-6.250403 53.351247),J.J. Grainger,Talbot Street,51,D01 P6K1,Dublin,pub,,,,,,,,,,,,,,no,,,,0
Dublin,way/307150002,POINT (-6.288762 53.357454),Graingers Hanlons Corner,North Circular Road,,,,pub,,,,various,,,,,,,,,,,,,,0
Dublin,way/307175604,POINT (-6.28809 53.356008),Clarke's City Arms,,,,,pub,,,,,,,,,,,,,,,,,,0
Dublin,way/308099353,POINT (-6.285885 53.353372),Kavanagh’s,Aughrim Street,1-2,D07 V403,Dublin,pub,,,,,,,,,,https://www.facebook.com/kavanaghs.aughrimstreet,@kavanaghs_aughrimstreet,,,,,,,0
Dublin,node/310408293,POINT (-6.26987 53.343457),The Bull & Castle Bar,Christchurch Place,5-7,D02 RH33,Dublin,bar,,,,various,,,https://www.thebuckleycollection.ie/bull-castle-steakhouse,,,https://www.facebook.com/TheBullandCastlebyF.X.Buckley/,,,,no,,outside,,0
Dublin,way/310822756,POINT (-6.280086 53.33048),Ringside Bar,,,,,bar,,,,,,,,,,,,,,,,,,0
Dublin,node/311099928,POINT (-6.267469 53.350267),Woolshed Baa & Grill,Parnell Street,,D01 K5N8,Dublin,pub,,,,,,,https://www.woolshedbaa.com/dublin,+35318724325,,https://www.facebook.com/Woolshed.Dublin,,,Mo-Tu 12:00-23:30; We 12:00-02:30; Th 12:00-02:00; Fr-Sa 12:00-01:00; Su 12:00-23:00,limited,no,,,0
Dublin,node/312565824,POINT (-6.227752 53.341667),Oarsman,Bridge Street,,D04 N294,Dublin,pub,,,,,,,,,,,,,,yes,no,,,0
Dublin,node/312566081,POINT (-6.227584 53.341687),John Clarke and Sons,Bridge Street,12-14,D04 EH30,Dublin,pub,,,,,,,,,,,,,,yes,,,,0
Dublin,node/312569767,POINT (-6.222932 53.338688),The Vintage Inn,Irishtown Road,74,D04 Y230,Dublin,pub,,,,,,,,,,,,,,,,,,0
Dublin,node/312569935,POINT (-6.2226 53.338584),The Merry Cobbler,Irishtown Road,78–82,D04 H6W7,Dublin,pub,,,,,,,,,,,,,,,,,,0
Dublin,node/312574900,POINT (-6.215278 53.332388),Sandymount House,Sandymount Green,1,D04 PD83,Sandymount,pub,,,,,,,,,,https://www.facebook.com/profile.php?id=100085808790710,,,,,,outside,,0
Dublin,node/312574927,POINT (-6.215243 53.332825),O’Reilly’s,Seafort Avenue,5,D04 N840,Sandymount,pub,,,,,,,,,,,oreillyssandymount,,,,,,,0
Dublin,node/312576602,POINT (-6.228928 53.32852),Horse Show House,Merrion Road,34-36,D04 C535,Dublin,pub,,,,,,,https://www.horseshowhouse.ie/,+35316689424,pubs@madigan.ie,,,,,yes,,,,3
Dublin,node/312576639,POINT (-6.230281 53.329018),Paddy Cullen,Merrion Road,14,D04 Y0A9,Dublin,pub,,,,,,,https://www.paddycullens.com/,,,https://www.facebook.com/PaddyCullensPub,,,,limited,,,,0
Dublin,node/312576904,POINT (-6.230373 53.329048),Mary Mac’s,Merrion Road,12,D04 T3Y7,Dublin,pub,,,,,,,https://www.paddycullens.com/,,,,,,,yes,,,,0
Dublin,node/312577264,POINT (-6.23056 53.329108),Crowe’s,Merrion Road,10,D04 W6A0,Dublin,pub,,,,,,,http://crowespub.ie/,,,,,,,yes,,,,0
Dublin,way/313703366,POINT (-6.209496 53.375458),The Ramble,Killester Avenue,145-147,D05 W827,Killester,pub,,,,,,,,,,https://www.facebook.com/TheRambleInnKillester/,,,,,,outside,,0
Dublin,way/313827641,POINT (-6.177125 53.379789),The Watermill,Howth Road,411,D05 Y1E5,Raheny,pub,,,,,,,,,,,,,,,,,,0
Dublin,way/313838456,POINT (-6.174772 53.380602),The Manhattan,Station Road,3-5,D05 T9K8,Raheny,pub,,,,,,,http://www.themanhattanraheny.ie,+35318329603,hello@themanhattanraheny.ie,https://www.facebook.com/themanhattanraheny,,,,yes,yes,,,0
Dublin,way/313838460,POINT (-6.174122 53.379915),The Inn,Main Street,9,D05 E1W2,Raheny,pub,,,,,,,,,,,,,,,,,,0
Dublin,way/314051081,POINT (-6.232264 53.364284),Martins Off License,Marino Mart,,,,,,,,,,,,,,,,,,yes,,,,0
Dublin,way/314103949,POINT (-6.23579 53.363364),The Strand House,Fairview,12,D03 C998,Dublin,pub,,,,,,,https://strandhouse.ie,+353 1 559 1121,booking@strandhouse.ie,,,,,limited,,,,0
Dublin,way/314131921,POINT (-6.23646 53.363048),Gaffney & Son,Fairview,5-6,D03 Y013,Dublin,pub,,,,,,,,,,,,,,limited,,,,0
Dublin,node/315252689,POINT (-6.283055 53.311356),The Terenure Inn,Terenure Road North,94-96,D6W TY70,Dublin,pub,,,,,,,https://theterenureinn.ie/,+353 1 4907552,,,,,"Mo-Th 10:30-23:30, Fr-Sa 10:30-00:30, Su 12:30-23:00",yes,,,,0
Dublin,way/316971228,POINT (-6.260702 53.351864),Toddy’s Bar & Brasserie,O'Connell Street Upper,20-23,D01 C3W7,Dublin,bar,,,,,,,,,,,,,,,,,,0
Dublin,way/324346439,POINT (-6.206138 53.370699),The Beachcomber,Howth Road,179,D03 R892,Killester,pub,,,,,,,,,,,,,,,,,,0
Dublin,way/325131328,POINT (-6.262011 53.352149),The Parnell Heritage Pub,Parnell Street,72-74,D01 ND00,Dublin,pub,,,,Guinness;various,,,https://parnellheritage.com,,,,,,,yes,,no,,0
Dublin,node/335569489,POINT (-6.320806 53.33958),The Black Lion,Emmet Road,207A,D08 PN20,Dublin,pub,,,,,,,,,,,,,,,,,,0
Dublin,node/335980359,POINT (-6.318691 53.339562),The Saint,Emmet Road,,D08 WT0A,Dublin,pub,,,,,,,,,,https://www.facebook.com/The-Saint-Public-House-Inchicore-110645618401535,,,,,,,,0
Dublin,way/350231324,POINT (-6.2488 53.357222),The Bridge Tavern,Summerhill Parade,6,D01YY62,Dublin,pub,,,,,,,,,,,,,,,,,,0
Dublin,way/350588958,POINT (-6.266037 53.336701),Opium,Wexford Street,26,D02 HX93,Dublin,bar,,,,,,,,,,,,,,,,,,0
Dublin,way/351409390,POINT (-6.265332 53.341868),The Long Hall,South Great George's Street,51,D02 DV74,Dublin,pub,,,,Guinness;Beamish;Heineken;Pilsner Urquell;smithwick,,,,,,,,,Mo-Th 12:30-23:30; Fr 12:30-00:30; Sa 12:30-00:30; Su 12:30-23:00,,,,,0
Dublin,way/356323694,POINT (-6.252173 53.372415),The Ivy House,Drumcondra Road Upper,114,D09 CX74,Dublin,pub,,,,,,,https://www.theivyhouse.ie,+353 1 837 5385,,,@theivyhoused9,,"Mo-We 12:00-23:30, Th-Sa 12:00-02:30, Su 12:30-23:00, PH 12:30+",,,isolated,,0
Dublin,node/358543320,POINT (-6.290637 53.333764),Lowes Bar,Dolphin's Barn Street,27,,,pub,,,,,,,,,,,,,,,,,,0
Dublin,node/358543587,POINT (-6.299192 53.336546),The Bird Flanagan,South Circular Road,471-477,D08 W56A,Dublin,pub,,,,,,,,,,,,,,yes,,,,0
Dublin,way/362954595,POINT (-6.275358 53.342447),Drop Dead Twice,Francis Street,18/19,D08 EK06,Dublin,pub,,,,yes,,,https://www.dropdeadtwice.com,,,,,,Mo-Su 17:00- 23:30,,,,18,0
Dublin,way/364532043,POINT (-6.279815 53.352146),Barbers Bar,Grangegorman Lower,19,D07 H583,Dublin,pub,,,,,,,https://www.thebarbers.ie,+353 1 677 0540,,https://www.facebook.com/barbersbar/,,Pub with residential over.,,,,,,0
Dublin,node/367411336,POINT (-6.26461 53.341993),Hogan’s Bar,George's Street Great South,36,D02 AX50,Dublin,pub,,,,,,,,,,,,,,yes,,,,0
Dublin,way/376511712,POINT (-6.259042 53.384971),,,,,,biergarten,,,,,,,,,,,,,,,,outside,,0
Dublin,way/383974966,POINT (-6.281938 53.350856),The Glimmer Man,Stoneybatter,14-15,D07 RK37,Dublin,pub,,,,,,,,,,,@theglimmermand7,,,,,,,2
Dublin,way/383974974,POINT (-6.28218 53.35103),L. Mulligan Grocer,Stoneybatter,18,D07 KN77,Dublin,pub,,,,,,,https://www.lmulligangrocer.com/,+35316709889,hello@lmulligangrocer.com,https://www.facebook.com/LMulliganGrocer,,,,limited,,,,0
Dublin,way/383974977,POINT (-6.282283 53.351084),Tommy O’Gara,Stoneybatter,19,D07 C8KD,Dublin,pub,,,,,,,,,,,,,,,,,,0
Dublin,way/383992493,POINT (-6.282089 53.350406),The Belfry,Stoneybatter,37,D07 X029,Dublin,pub,,,,,,,,,,https://www.facebook.com/TheBelfryStoneybatter/,,,Mo-Th 16:00-23:30; Fr-Sa 16:00-00:30; Su 16:00-23:00,limited,,,,0
Dublin,way/383996326,POINT (-6.281636 53.35038),J. Walsh & Co.,Stoneybatter,6-7,D07A382,Dublin,pub,,,,,,,,,,,,,,,,,,0
Dublin,way/384344469,POINT (-6.28026 53.34731),McGettigan’s,Queen Street,78,D07 PW67,Dublin,pub,,,,,,,,,,,,,,,,,,0
Dublin,way/407979343,POINT (-6.265014 53.336127),Flannery’s,Camden Street Lower,6-8,D02 TP83,Dublin,pub,,,,,,,,,,,,,,yes,,,,0
Dublin,node/415802976,POINT (-6.279531 53.321699),McGarry’s Bar,Harold's Cross Road,238,D6W RF44,Dublin,pub,,,,,,,,,,,,,,yes,,,,0
Dublin,node/415803254,POINT (-6.274806 53.312007),Coman's,Terenure Road East,,,Dublin,pub,,,,,,,https://comans.ie/,,,,,,,,,,,0
Dublin,way/422874523,POINT (-6.280327 53.323221),McGowan’s of Harold's Cross,Harold's Cross Road,174,D6W XY61,Dublin,pub,,,,,,,,+353 1 497 8618,,,,,,yes,,,,0
Dublin,node/434153487,POINT (-6.254844 53.342149),J P Mooneys,Nassau Street,1,,Dublin,bar,,,,,,,,,,,,,,no,,,,0
Dublin,node/446783419,POINT (-6.264995 53.335323),Anseo,Camden Street Lower,18,D02 WK72,Dublin,pub,,,,,,,https://anseo.pub/,,,https://www.facebook.com/anseo.camdenstreet/,,,,,,,,0
Dublin,node/446785628,POINT (-6.280292 53.347102),Fidelity,Queen Street,79,D07 DW3R,Dublin,pub,,,,,,,https://www.fidelitybar.ie/,,,,@fidelitydublin,,,,,,,0
Dublin,node/446785642,POINT (-6.280049 53.347006),Frank Ryan’s,Queen Street,5,D07 T227,Dublin,pub,,,,,,,,,,,,,Mo-Th 16:00-23:30; Fr-Sa 16:00-00:30; Su 18:00-23:00,,,,,0
Dublin,node/460836900,POINT (-6.267631 53.34481),Turk's Head,Parliament Street,27-30,D02 DP90,Dublin,pub,,,,,,,,,,,,,,,,,,0
Dublin,node/467744840,POINT (-6.26055 53.35142),Madigan’s,O'Connell Street Upper,19,D01 E796,Dublin,pub,,,,,,,,,,,,,,limited,,,,0
Dublin,node/467744856,POINT (-6.254887 53.350573),The Celt,Talbot Street,81,D01 YK51,Dublin,pub,,,,Guinness;smithwick;Carlsberg;hop housse 13 lager;o'haras irish stout;o'haras irish red;Heineken,,,,,,,,,,,,,,0
Dublin,node/467744860,POINT (-6.262675 53.345132),The Old Storehouse,Crown Alley,3,D02 CX67,Dublin,pub,,,,guinness;carlsberg;heineken;Smithwick's,,,https://theoldstorehouse.ie/,,,https://www.facebook.com/TheOldStoreHouse/,https://www.instagram.com/theoldstorehouse/,,"Mo-Fr 12:00-24:00, Fr,Sa 11:00-02:00, Su 11:00-24:00",no,,,,0
Dublin,node/467744892,POINT (-6.259121 53.359118),Carolan's,,,,,,,,,,,,,,,,,,,yes,,,,0
Dublin,node/470326939,POINT (-6.259416 53.353638),Bevvie's,Parnell Street,144,,Dublin,,,,,,,,,,,,,,,,,,,0
Dublin,way/471666565,POINT (-6.206664 53.403342),Priorswood Inn,Clonshaugh Avenue,,D17 XV48,Dublin,pub,,,,,,,,,,,,,,,,,,0
Dublin,node/472767309,POINT (-6.245952 53.358953),The Vine Tree,Ballybough Road,82,,Dublin,,,,,,,,,,,,,,,,,,,0
Dublin,node/475642367,POINT (-6.321341 53.339491),The Grattan,Grattan Crescent,,D08 V670,Dublin,pub,,,,,,,,,,,,,,,,,,0
Dublin,node/479092745,POINT (-6.240424 53.324433),McCloskeys,Morehampton Road,83-85,,Dublin,pub,,,,,,,https://mccloskeyspub.ie/,+353 1 268 9686,welcome@mccloskeyspub.ie,,,,Su-Th 08:00-23:30; Fr-Sa 08:00-00:30,yes,,,,0
Dublin,node/491319647,POINT (-6.253083 53.372765),The Skylon Bar & Grill,Drumcondra Road Upper,27,D09 V1Y2,Dublin,bar,,,,,,,https://www.dublinskylonhotel.com/the-skylon-bar-and-grill.html,,,,,,,,,,,0
Dublin,node/503224346,POINT (-6.265425 53.340586),Thomas Moore Inn,Aungier Street,12,D02 CR90,Dublin,pub,,,,,,,,,,,,,,,,,,0
Dublin,node/503224354,POINT (-6.265705 53.336959),The Jar,Wexford Street,31,D02 K232,Dublin,bar,,,,,,,https://thejar.ie/,+353 1 557 9688,reservations@thejar.ie,https://www.facebook.com/thejardublin,,,,yes,,,,3
Dublin,node/516031805,POINT (-6.238178 53.344349),The South Strand,Hanover Quay,1,D02 E295,Dublin,pub,,,,,,,https://www.jdwetherspoon.com/pubs/all-pubs/republic-of-ireland/county-dublin/the-south-strand,,,,,,,yes,,,,0
Dublin,way/517560263,POINT (-6.257948 53.349047),Piper’s Corner,Marlborough Street,105-106,D01 FD28,Dublin,pub,,,,,,,https://piperscorner.ie,+35318733503,info@piperscorner.ie,piperscornerdublin,@piperscornerdub,,Su-Th 16:00-23:30; Fr-Sa 16:00-00:30,yes,,no,,0
Dublin,way/517592734,POINT (-6.261976 53.345567),The Auld Dubliner,Temple Bar,24-25,D02 DX09,Dublin,pub,,,,,,,https://aulddubliner.ie/,,,,https://www.instagram.com/theaulddublinerpub/,,,limited,,no,,0
Dublin,way/525723347,POINT (-6.265869 53.335954),The 5 Lamps Brewery,Camden Street Lower,,,Dublin,,,,,,,,https://the5lampsbrewery.com,,,https://www.facebook.com/The-5-Lamps-Dublin-Brewery,@5lampsbrewery,,,,,,,0
Dublin,way/530407774,POINT (-6.303759 53.341641),The Royal Oak,"High Road, Kilmainham Lane",11,D08 DK2K,Dublin,pub,,,,,,,,+353 1 671 3967,theoakd8@gmail.com,https://www.facebook.com/theoakd8,,,,limited,,,,0
Dublin,way/530415760,POINT (-6.31069 53.340811),Donoghue’s,Emmet Road,29,D08 CK70,Dublin,pub,,,,,,,,+35314532038,,https://www.facebook.com/The-Glen-of-Aherlow-Donoghues-313220738221,,,,,,,,0
Dublin,node/538103859,POINT (-6.272536 53.361008),The Hut,Phibsborough Road,159,D07 HA21,Dublin,pub,,,,,,,,,,,,,,,,,,0
Dublin,node/543384713,POINT (-6.250081 53.323301),R. McSorley’s,Sandford Road,1-5,D06 K8K7,Ranelagh,pub,,,,,,,https://mcsorleys.ie/,,,,,,,limited,,,,0
Dublin,way/549576988,POINT (-6.264964 53.342482),Nolita,South Great George's Street,64-65,D02 YR20,Dublin,pub,,,,various,,,https://www.nolita.ie/,+353 1 478 1590,bookings@nolita.ie,,,,,no,,,,0
Dublin,way/554939990,POINT (-6.27546 53.332142),Leonard’s Corner,South Circular Road,117,D08 PVF1,Dublin,pub,,,,,,,,,,,,,,,,,,0
Dublin,way/554988456,POINT (-6.235371 53.391234),Kilmardinny Inn,Lorcan Avenue,,,,pub,,,,,,,,,,,,,,,,,,0
Dublin,node/559485123,POINT (-6.263355 53.345643),The Quays Bar,Temple Bar Square,10-13,D02 EW63,Dublin,bar,,,,,,,https://quaysdublin.ie/,,,,https://www.instagram.com/quays_bar_temple_bar/,,,limited,,,,0
Dublin,node/560602898,POINT (-6.26589 53.322154),Martin B. Slattery,Rathmines Road Lower,217-219,D06 XE36,Dublin,pub,,,,,,,,,,,,,,,,,,0
Dublin,way/561372021,POINT (-6.253192 53.37122),The Cat and Cage,Drumcondra Road Upper,74,D09 X620,Dublin,pub,,,,guinness;various,,,https://catandcage.ie,+35318573809,,https://www.facebook.com/catandcagebar,@thecatandcage,,,,,outside,,3
Dublin,node/562072082,POINT (-6.252911 53.350879),74 Talbot,Talbot Street,74,D01 E4H9,Dublin,pub,,,,,,,,,,,,,,yes,no,,,0
Dublin,node/564118831,POINT (-6.255467 53.325576),Redmonds,Ranelagh,,,Dublin,,,,,,,,https://www.redmonds.ie/,,,https://www.facebook.com/redmondsd6/,,,,yes,,,,0
Dublin,node/564399648,POINT (-6.26167 53.327552),Corrigan’s,Mountpleasant Avenue Lower,27-28,D06 YA72,Rathmines,pub,,,,,,,,+35314445139,,https://www.facebook.com/Themountpleasantinncorrigans/,,,,,,,,0
Dublin,node/564926473,POINT (-6.26542 53.316207),O'Briens,Rathmines Road Upper,149,,Dublin,,,,,,,,,,,,,,,,,,,0
Dublin,node/565770327,POINT (-6.250339 53.32339),Birchall’s,Ranelagh,127-129,D06 W8X4,Ranelagh,pub,,,,,,,,,,,,,,,,,,0
Dublin,node/583257143,POINT (-6.273453 53.336234),Peadar Browns,Clanbrassil Street Lower,1,D08 YK26,Dublin,pub,,,,,,,https://peadarbrowns.com,,,https://www.facebook.com/peadarbrowns,,,"Mo-Th 10:30-11:30, Fr-Sa 10:30-12:30, Su 12:30-11:00",,,,,0
Dublin,node/583411333,POINT (-6.264156 53.341885),The Secret Bar / The Bar With No Name,Fade Street,3,,Dublin,pub,,,,,,,https://www.kellysdublin.com/food-and-drink/,,,,,,,no,,,,0
Dublin,node/583412899,POINT (-6.270051 53.343119),The Lord Edward,Christchurch Place,23,D08 RK00,Dublin,pub,,,,,,,http://www.lordedward.ie,+35314542420,,https://www.facebook.com/profile.php?id=100057315165706,,,,limited,,,,0
Dublin,node/592066036,POINT (-6.24322 53.338346),Oil Can Harry's,Mount Street Lower,31-32,,Dublin,pub,,,,,,,http://oilcanharrys.ie/,,,,,,,,,,,0
Dublin,node/598161343,POINT (-6.161338 53.402245),Trinity Sports & Leisure Club & Bar,,,,,bar,,,,,,,,,,,,,,,,,,0
Dublin,way/606830451,POINT (-6.342268 53.348435),Mullingar House,Mullingar Terrace,,D20 P685,Dublin,pub,,,,,,,https://themullingarhouse.ie/,,,https://www.facebook.com/TheMullingarHouse1,,,,,,,,0
Dublin,way/608742882,POINT (-6.344396 53.349676),The Villager,Main Street,31,D20 EP29,Dublin,pub,,,,,,,,,,https://www.facebook.com/villagerchapelizod,,,"Mo-Fr 16:00-21:00+; Sa,Su 12:30-09:00+",limited,,,,0
Dublin,way/611618541,POINT (-6.267609 53.344509),Street 66,Parliament Street,33-34,D02 YP97,Dublin,bar,,,,,,,https://www.street66.bar/,+353 87 421 6759,,https://www.facebook.com/street66Dublin/,https://www.instagram.com/street66dublin/,,,limited,,,,0
Dublin,node/612623532,POINT (-6.304945 53.328038),Birchall’s,Bangor Drive,1-5,D12 Y820,Dublin,pub,,,,,,,,+35314531381,,,,,,,,,,0
Dublin,node/613230592,POINT (-6.263319 53.347384),The Lotts,Liffey Street Lower,9,D01 E3F9,Dublin,pub,,,,,,,,,,,,,,limited,yes,outside,,0
Dublin,way/619879360,POINT (-6.270258 53.348156),The Hacienda,Little Mary Street,15,D07 W019,Dublin,pub,,,,,,,,,,https://www.facebook.com/profile.php?id=100057561065871,,,,no,,,,0
Dublin,way/619884575,POINT (-6.266278 53.345201),Anne's Bar,Essex Street East,8,D02 RW53,Dublin,pub,,,,,,,https://annesbar.ie/,,,https://www.instagram.com/annesdublin,,,,yes,no,,,0
Dublin,node/629750018,POINT (-6.286488 53.341902),Gravity Bar,,,,,bar,,,,,,,https://www.guinness-storehouse.com/,,,,,,Mo-Su 09:30-17:00,yes,,,,0
Dublin,node/632666705,POINT (-6.2785 53.349806),Delaney’s,North King Street,83,D07 PF51,Dublin,pub,,,,whiplash;trouble_brewing,,,,+35318730824,,,,,,yes,,outside,,0
Dublin,node/635273448,POINT (-6.270465 53.349262),Bar 1661,Green Street,1-6,D07 YT6H,Dublin,pub,,,,,,,https://bar1661.ie,,,,,,,no,,,,0
Dublin,node/636958169,POINT (-6.249791 53.351411),Madigan's Bar & Grill,Amiens Street,,D01 V6V6,Dublin,pub,,,,,,,https://www.madigansconnollystation.com/,,,,,,,no,,no,,0
Dublin,node/639829717,POINT (-6.297766 53.38989),,,,,,pub,,,,,,,,,,,,,,,,,,0
Dublin,node/639845339,POINT (-6.272606 53.363258),Fagan's,Phibsborough Road,99,,Dublin,,,,,,,,,,,,,,"Mo-Sa 10:30-22:00; Su, PH 12:30-22:00",,,,,0
Dublin,way/645050835,POINT (-6.297912 53.336292),The Circular,South Circular Road,536-538,D08 W6A2,Dublin,pub,,,,whiplash;rascals,,,https://thecircular.ie,,,,,,,yes,,,,0
Dublin,way/655447230,POINT (-6.23295 53.385828),Beaumont Off Licence,,,,Dublin,,,,,,,,,,,,,,,,,,,0
Dublin,way/655447232,POINT (-6.23287 53.385678),Beaumont House,,,,Dublin,pub,,,,Guinness;various,,,,,,,,,,yes,yes,,,0
Dublin,way/656057652,POINT (-6.242443 53.36096),Clonliffe House,,,,,biergarten,,,,,,,,,,,,,,,,,,0
Dublin,way/656057654,POINT (-6.242574 53.361165),Clonliffe House,Ballybough Road,43-44,D03 VE24,Dublin,pub,,,,,,,,,,,,,,,,,,0
