city,osm_id,geometry,name,street,house_number,postcode,address_city,amenity,bar,beer,beer_garden,brewery,drink_beer,microbrewery,website,phone,email,facebook,instagram,description,opening_hours,wheelchair,toilets_wheelchair,smoking,min_age,payment_methods_count
Prague,node/2571913488,POINT (14.443964 50.056409),Pivnice U Rumlíka,Družstevní ochoz,1307/30,14000,Praha,pub,,,,,,,https://www.facebook.com/pages/Pivnice-U-Ruml%C3%ADka/897047703642025,,,,,,"Mo-Fr 15:00-22:00; Su,PH 16:00-22:00",,,separated,,0
Prague,node/2575444665,POINT (14.421876 50.131212),,,,,,pub,,,,,,,,,,,,,,,,,,0
Prague,node/2576657621,POINT (14.450223 50.124393),U Zlaté palmy,,,,,pub,,,,,,,,,,,,,,no,,,,0
Prague,node/2601149571,POINT (14.441476 50.064831),Casino Magic Planet,,,,,bar,,,,,,,,,,,,,,,,,,0
Prague,node/2605824558,POINT (14.458333 50.123123),,,,,,pub,,,,,,,,,,,,,,,,,,0
Prague,node/2606229679,POINT (14.374851 50.107864),Bar U Hřebíka,Na Pískách,1185/92,16000,Praha,bar,,,yes,,,,http://www.bar-uhrebika.cz/,,,,,,,no,,outside,,0
Prague,node/2614956474,POINT (14.375676 50.14287),Palpost,,,,,pub,,,,,,,,,,,,,,,,,,0
Prague,node/2623350834,POINT (14.430934 50.064915),Tvrdej dopad,Jaromírova,50,12800,Praha,pub,,,,,,,,,,,,,15:00-02:00,,,,,0
Prague,node/2657328992,POINT (14.420184 50.101364),Těsně vedle Burundi,,,,,pub,,,,,,,http://www.burundi.cz,,,,,,,,,,,0
Prague,node/2657575731,POINT (14.439594 50.077569),Pivní bar Blanická 28,Blanická,1008/28,12000,Praha 2,pub,,,,,,,https://www.abc.cz/firma/pivni-bar-blanicka-praha/,+420 603 378 681,pivnibar@blanicka28.cz,,,,"Mo-Fr 16:00-01:00, Sa,Su 17:00-01:00",,,,,0
Prague,node/2682086523,POINT (14.461059 50.118771),U Špačka,,,,,pub,,,,,,,,,,,,,,,,,,0
Prague,node/2709963362,POINT (14.531345 50.152853),U Herčíků,Vyhlídkova,313,19600,,pub,,,,,,,https://uherciku.cz/,,,,,,"Mo-Su,PH 11:00-23:00",,,,,0
Prague,node/2718026171,POINT (14.282424 50.044187),Gusta,,,,,restaurant,,,,,,yes,https://www.pivovartrebonice.com/,+420 775 660 728,mydas@volny.cz,,,,,,,,,0
Prague,node/2719404653,POINT (14.473866 50.069936),House Mouse,,,,,bar,,,,,,,http://www.house-mouse.cz/,+420272740753,house-mouse@house-mouse.cz,,,,Mo-Su 17:00-01:00; Fr-Sa 17:00-02:00,,,yes,,0
Prague,node/2737439867,POINT (14.436395 50.074486),Prague Beer Museum,Americká,43,12000,Praha,pub,,,,,,,http://www.praguebeermuseum.com/,+420 774 994 698,info@praguebeermuseum.com,,,,Mo-Su 15:00-01:00,,,,,0
Prague,node/2737907490,POINT (14.424689 50.087796),Pivnice Štupartská,Malá Štupartská,9,,,pub,,,,,,,https://www.pivnicestupartska.cz/,,,,,,Mo-Sa 11:00-00:00; Su 11:00-24:00,limited,,yes,,0
Prague,node/2740467179,POINT (14.448383 50.071389),Café v lese,Krymská,273/12,10100,Praha,bar,,,,,,,https://cafevlese.cz/,+420 731 413 964,,,,,"Mo-Su 00:00-02:00,18:00-24:00",no,,,,0
Prague,node/2740467211,POINT (14.404354 50.012834),U Jeffa,,,,,pub,,,,Kout,,,https://cyklisticky-klub-u-jeffa.webnode.cz/,,,,,,,,,,,0
Prague,node/2747790890,POINT (14.426997 50.079192),Rock n Beer Bar,,,,,pub,,,,,,,,,,,,,,,,,,0
Prague,node/2757557215,POINT (14.475722 50.130134),Las Vegas BAR-HERNA,Chabařovická,1796/13a,18200,,bar,,,,,,,,,,,,,24/7,,,yes,,0
Prague,node/2758510161,POINT (14.438009 50.072231),Sbohemrozume,Záhřebská,153/32,12000,Praha,bar,,,,,,,http://www.sbohemrozume.cz/,+420 604 456 666,bar@sbohemrozume.cz,,,,Mo-Fr 16:00-24:00; Sa 18:00-24:00,,,,,0
Prague,node/2796265428,POINT (14.451827 50.085052),Behind the Courtain,Štítného,30,,,pub,,,,,,,,,,,,,,,,,,0
Prague,node/2796265430,POINT (14.452894 50.087773),Bajkazyl,Tachovské náměstí,3,13000,Praha 3,bar,,,,,,,,,,,,,,,,outside,,0
Prague,node/2810514035,POINT (14.571733 50.124991),U Dášeny,K Nádraží,104/20,19015,Praha 9 Satalice,pub,,,,,,,,+420 608 253 325,petr.juraczko@gmail.com,,,"Provozujeme hospodu s nabídkou pokrmů teplé i studené kuchyně i alkoholických a nealkoholických nápojů. Točíme piva Gambrinus, Kozel a Plzeň, prodáváme bílá, červená i šumivá vína, likéry i tvrdý alkohol. Zaměřujeme se na česká a maďarská sezónní jídla.",Su-Th 17:00-01:00; Fr-Sa 17:00-02:00,,,yes,,0
Prague,node/2822238729,POINT (14.518621 50.095128),BŘEŽANKA,,,,,pub,,,,,,,,,,,,,,,,,,0
Prague,node/2858014134,POINT (14.641794 50.082928),U Čížků,Nadějovská,1466,19016,,pub,,,,,,,,,,,,,,,,,,0
Prague,node/2917391678,POINT (14.56914 50.084348),Občerstvení,,,,,pub,,,,,,,,,,,,,,no,,yes,,0
Prague,node/2917399305,POINT (14.406923 50.06984),Brouk,Vltavská,533/22,15000,Praha,pub,,,,,,,,+420 736 671 479,,https://www.facebook.com/Hospoda-Brouk-83009662377/,,,"Su-Th 16:00-24:00, Fr,Sa 16:00-02:00",no,,,,0
Prague,node/2918048202,POINT (14.428297 50.07615),The PUB,Hálkova,1631/6,12000,Praha,pub,,,,,,,,,,,,,,,,,,0
Prague,node/2924307186,POINT (14.467604 50.113254),Beach club,,,,,pub,,,,,,,,,,,,,Mo-Su 11:00-22:00,,,,,2
Prague,node/2933140802,POINT (14.416146 50.133243),Weranda,Bohnická,260/71,18100,Praha 8,pub,,,,,,,http://www.restauracezahradka.cz,+420608770379,restaurace.zahradka@email.cz,,,,Mo-Sa 11:00-22:00; Su 11:00-22:00,,,,,1
Prague,node/2972995124,POINT (14.432118 50.05611),Pivnice Tunel,Dačického,2,14000,Praha,pub,,industrial,,,,,,,,,,,"PH,Mo-Su 14:00-23:00",no,,,,0
Prague,node/2994597330,POINT (14.423726 50.083704),Becherovka,Václavské náměstí,4,11000,Praha,bar,,,,,,,,,,,,,Mo-Su 10:00-00:00,,,,,0
Prague,node/2999513464,POINT (14.428583 50.080091),Golden Eye,Václavské náměstí,56,11000,Praha 1,bar,,,,,,,https://goldeneye.cz/,+420732232333,,,,,Tu-We 17:00-02:00; Th 17:00-03:00; Fr-Sa 17:00-05:00,,,,,0
Prague,node/3007149346,POINT (14.516519 50.003573),Vinotéka – bistro,K Šeberovu,,,,bar,,,,,,,,,,,,,"10:00-20:00 ""letní zahrádka""",,,separated,,4
Prague,node/3019724721,POINT (14.422073 50.078939),U Sudu,Vodičkova,677/10,11000,Praha,pub,,,,,,,http://www.usudu.cz/,+420 222 232 207,,usudu,,,Mo-Th 09:00-04:00; Fr 09:00-05:00; Sa 10:00-05:00; Su 11:00-04:00,,,,,0
Prague,node/3051766528,POINT (14.404004 50.004978),Pomeranč,,,,,bar,,,,,,,,,,,,,24/7,,,yes,,0
Prague,node/3082106132,POINT (14.454836 50.085404),Alien Music bar,Sabinova,2,130 00,Praha 3,bar,,,,,,,,,,,,,,,,,,0
Prague,node/3104120230,POINT (14.46928 50.088568),Bernard Pub,Jeseniova,93,13000,Praha,pub,,,,,,,https://bernardpub.cz/,+420 720 446 944,,,,,Mo-Su 14:00-02:00,,,,,0
Prague,node/3152261150,POINT (14.31903 50.07257),Kulturáček na Bílé Hoře,,,,,pub,,,,,,,http://www.kulturacek.cz/,+420 777 320 390,,,,,"Mo-Su,PH 14:00-22:00",,,,,0
Prague,node/3154280217,POINT (14.407892 50.087746),Vinograf Wine Bar,Míšeňská,8,11800,Praha,pub,,,,,,,https://vinograf.cz/,,,,,,,,,,,0
Prague,node/3155494586,POINT (14.412003 50.038518),Kulovna,,,,,bar,,,,,,,,,,,,,Mo-Su 16:00-24:00,yes,,no,,0
Prague,node/3156984581,POINT (14.457423 50.075312),Vinohradský pivovar,Korunní,2506/106,101 00,Praha,restaurant,,,,,,yes,https://www.vinohradskypivovar.cz/,+420 222 760 080,,,,,Mo-Su 11:00-24:00,no,,,,0
Prague,node/3166218274,POINT (14.42287 50.077539),SPA BEER LAND,,,,,,,,,,yes,,,,,,,,,,,,,0
Prague,node/3171969863,POINT (14.422626 50.075002),Salmovská literární kavárna,Salmovská,2003/16,12000,Praha,pub,,,,,,,https://www.salmovska.cz/,+420 604 645 624,,https://www.facebook.com/salmovskaliterarnikavarna/,,,Mo-Fr 17:00-23:30,,,,,0
Prague,node/3188225065,POINT (14.450326 50.087067),Cíl 2.0,,,,,bar,,,,,,,,,,,,,"Tu-Th 18:00-01:00, Fr,Sa 18:00-02:00",,,,,0
Prague,node/3204170012,POINT (14.42324 50.091093),James Joyce,U Obecního dvora,4,11000,Praha,pub,,,,,,,https://www.jamesjoyceprague.cz/,+420 224 818 851,jamesjoyceprague@gmail.com,,,,"Su-Th 11:00-00:30, Fr,Sa 11:00-02:00",,,,,0
Prague,node/3206107088,POINT (14.415116 50.117687),Vinotéka sv. Kláry,Pod Havránkou,34/7,17100,Praha,,,,,,,,https://www.botanicka.cz/,+420 234 148 153,,https://www.facebook.com/vinotekasvklara/,,,"Mo-Fr 13:00-19:00; Sa,Su 11:00-19:00",,,,,0
Prague,node/3209189461,POINT (14.45011 50.071127),Malér bar,Krymská,440/26,10100,Praha 10,bar,,,,,,,,,,,,,,,,outside,,0
Prague,node/3219897044,POINT (14.451271 50.122155),Vinotéka Separé,,,,,,,,,,,,http://www.vinotekasepare.wz.cz,,,,,,"Mo-Fr 11:00-22:00, Su 17:00-22:00",limited,,,,0
Prague,node/3230050665,POINT (14.440091 50.086423),Final Art Music Club,,,,,bar,,,,,,,,,,,,,,,,,,0
Prague,node/3231023147,POINT (14.490754 50.073281),Výčep Jihomoravských Vín,,,,,bar,,,,,,,,,,,,,"Mo-Fr 12:00-20:00; Sa,Su 15:00-20:00",,,yes,,0
Prague,node/3237674273,POINT (14.434154 50.072147),Reset,Bruselská,4,12000,Praha 2,bar,,,,,,,https://www.facebook.com/ResetBarVinohrady,+420731973689,resetbarbruselska@gmail.com,,,,Mo-Fr 14:00-24:00; Sa 15:00-24:00; Su 15:00-23:00,,,,,0
Prague,node/3237674274,POINT (14.43431 50.072457),Vínečko,Bruselská,5,12000,Praha 2,bar,,,,,,,http://www.vineckopraha.cz/,+420 222 511 035,,,,,"Mo-Fr 13:00-22:00, Sa-Su 15:00-22:00",limited,no,,,0
Prague,node/3237974418,POINT (14.519342 50.149097),,,,,,pub,,,,,,,,,,,,,,,,,,0
Prague,node/3242491136,POINT (14.505998 50.107057),"Svatyně Krista Krále, Vysočanský pivovar, Lidový dům",,,,,,,,,,,,,,,,,,,,,,,0
Prague,node/3243128388,POINT (14.42339 50.08795),Bonaguil Spirits,Týn,640/2,11000,Praha,bar,,,,,,,,,,,,Botanicus II,Mo-Sa 16:00-00:00; Su 16:00-24:00,limited,,,,0
Prague,node/3245718961,POINT (14.488066 50.074708),Na Struze,U Nových vil,23,10000,,pub,,,,,,,https://restaurace-nastruze.cz/,+420 603 445 008,restauracenastruze@gmail.com,restauracenastruze,restaurace_na_struze,,Mo-Su 11:00-23:00,no,,,,0
Prague,node/3247900661,POINT (14.493127 50.073463),KD Barikádníků,,,,,pub,,,,,,,,,,,,,,,,,,0
Prague,node/3248697361,POINT (14.415324 50.034891),Vinotéka u Miloše,,,,,,,,,,,,,,,,,,,,,,,0
Prague,node/3251890450,POINT (14.45266 50.063885),Pivní bar Zubatý pes,K Botiči,409/2,10100,Praha,bar,,,,,,,http://www.zubatypes.cz/,+420 775638737,,,,,"Tu-Sa 17:00-23:59; Su,Mo 17:00-23:00",,,isolated,,0
Prague,node/3258118073,POINT (14.446277 50.014066),,,,,,,,,,,,,,,,,,,,,,,,0
Prague,node/3273054738,POINT (14.446009 50.0738),Pivnice V Chodské,Chodská,1416/10,12000,Praha,pub,,,,,,,,,,,,,,no,,,,0
Prague,node/3273179339,POINT (14.448159 50.072556),Bar Klokan,Slovenská,2205/2,10100,Praha,pub,,,,,,,,,,,,,,,,,,0
Prague,node/3276685325,POINT (14.446103 50.099667),Moravská Banka vín,Bubenské nábřeží,306/13,17000,Praha 7,,,,,,,,https://www.bankavin.cz/,+420 602 110 000,,,,,Mo-Fr 10:00-20:00; Sa 09:00-17:00,,,,,3
Prague,node/3276871304,POINT (14.45599 50.064292),,Sportovní,1380,10100,Praha,pub,,,,,,,,,,,,,,,,outside,,0
Prague,node/3278080262,POINT (14.454802 50.075542),Pivotéka Pivo a párek,Korunní,1075/105,13000,Praha,,,,,,,,,+420 734 201 195,,https://www.facebook.com/Pivo-a-párek-127715427424908/,,,Mo-Sa 15:30-22:00,,,,,0
Prague,node/3285422367,POINT (14.44882 50.086848),Pivovar Victor,Husitská,72/35,13000,Praha,restaurant,,,,,,yes,https://pivovarvictor.cz/,+420 601 577 477,info@pivovarvictor.cz,,,,Mo-Su 12:00-23:00,,,,,0
Prague,node/3291884145,POINT (14.450846 50.070586),Galerie Piva,Krymská,138/36,10100,Praha,,,,,,yes,,https://www.galeriepiva.cz/,+420 702 400 573,,,,,Mo-Su 14:30-21:00; Fr 12:00-21:00; Sa off,limited,,,,0
Prague,node/3298497725,POINT (14.397868 50.087596),U Magistra Kelly,Šporkova,521/5,11800,Praha,pub,,,,,,,https://www.umagistrakelly.cz/,+420 257 217 770,info@umagistrakelly.cz,https://www.facebook.com/UMagistraKelly/,,"kuchyně do 22:00, zahrádka do 21:00",Mo-Su 12:00-23:00,,,,,0
Prague,node/3304741249,POINT (14.377567 50.084687),MajkL'Atmosphere,Bělohorská,15,16900,Praha 6,bar,,,,,,,https://cs-cz.facebook.com/MajklAtmosphere/,+420 777 887 167,,,,,Mo-Su 17:00+,,,,,0
Prague,node/3327235329,POINT (14.508997 50.083437),Vinárna Aura,Počernická,632,10800,,,,,,,,,,,,,,,,,,,,0
Prague,node/3339996117,POINT (14.422259 50.100664),Tendance,Šmeralova,130/5,17000,Praha 7,bar,,,,yes;various,,,https://www.tendance.cz/,,hello@tendance.cz,,,,"Tu-Th 17:00-01:00, Fr,Sa 17:00-02:00",,,,,0
Prague,node/3340244228,POINT (14.426237 50.10259),Stromoffka,Gerstnerova,9,17000,,bar,,,,,,,https://www.stromoffka.cz/,,,,,,Tu-Sa 18:00-02:00,,,,,0
Prague,node/3389150767,POINT (14.49466 50.014379),U Studánky,,,,,pub,,regional,,more,,,,,,,,,daily 16.30-?,,,,,0
Prague,node/3391113980,POINT (14.431665 50.06609),Rockberry,Sekaninova,56,12800,Praha,bar,,,,yes;březňák,,,,,,,,,,,,,,0
Prague,node/3391113981,POINT (14.42999 50.065823),Sport Bar Time,,,,,bar,,,,,,,,,,,,,,,,,,0
Prague,node/3391154815,POINT (14.4289 50.064856),vinotéka,Jaromírova,34,12800,Praha,bar,,,,,,,,,,,,,,limited,,,,0
Prague,node/3391739807,POINT (14.440988 50.06616),Play House,Otakarova,15,14000,Praha,bar,,,,,,,,,,,,,,,,,,0
Prague,node/3392320173,POINT (14.448918 50.066641),Vršovická vinotéka,U Vršovického nádraží,16,10100,Praha,,,,,,,,,,,,,,,,,,,0
Prague,node/3392414586,POINT (14.423016 50.057115),U Dragouna,Levá,21,14700,Praha,pub,,,,,,,,,,,,,"Mo-Fr 10:00-23:00; Sa,Su 11:00-23:00",,,,,0
Prague,node/3393514475,POINT (14.3505 50.095545),Vinotéka,Africká,29,16000,Praha,,,,,,,,https://www.vinostavek.cz/,,,,,,Mo-Fr 14:00-20:00,,,,,0
Prague,node/3393593685,POINT (14.402144 50.088726),Pivo & Basilico,Zámecká,2,11800,Praha,restaurant,,,,,,,,,,,,,,,,,,0
Prague,node/3423925779,POINT (14.523598 50.034437),U Rychlé Želvy,,,,,pub,,,,,,,,,,,,,,,,,,0
Prague,node/3468140934,POINT (14.642759 50.063129),,,,,,bar,,,,,yes,,,,,,,,,,,outside,,0
Prague,node/3470944134,POINT (14.425626 50.08171),Vinotéka u Sherlocka Holmese,Vodičkova,38,11000,Praha,bar,,,,,,,,,,,,,,,,,,0
Prague,node/3472633635,POINT (14.542301 50.051905),Pivní bar Palma (byvala Formanka),Horolezecká,,10200,,pub,,,,,,,,,,,,,Mo-Su 10:00-22:00,,,,,0
Prague,node/3475173893,POINT (14.428372 50.07729),Blah Blah,,,,,bar,,,,,,,,,,,,,,,,,,0
Prague,node/3488917262,POINT (14.349509 50.088656),Plzeňská pivnice Petřiny,Šantrochova,1883/16,16200,Praha,pub,,,,,,,,+420 723 450 221,,https://www.facebook.com/Plzeňská-Pivnice-Petřiny-1726026474346986/,,,,,,outside,,0
Prague,node/3499750542,POINT (14.558279 50.045734),nonstop,,,,,bar,,,,,,,,,,,,,24/7,,,,,0
Prague,node/3530690947,POINT (14.416324 50.079875),Bar 23,Křemencova,23,11000,Praha,pub,,,,,,,,,,,,,,,,,,0
Prague,node/3530983954,POINT (14.449972 50.077044),BeerGeek Bar,Vinohradská,62,13000,Praha,bar,,,,,,,https://beergeek.cz/,+420 776 827 068,,,,,Mo-Su 15:00-02:00,no,,no,,0
Prague,node/3535207216,POINT (14.41857 50.08202),Reduta Jazz Club,Národní,20,11000,Praha,bar,,,,,,,,+420 224 933 487,,,,,,,,,,0
Prague,node/3544358940,POINT (14.442984 50.077109),Dno Pytle,,,,,pub,,,,,,no,http://www.dnopytle.cz/,+420702058007,,dnopytle,,,"Mo 16:00-23:00, Sa 18:00-01:00, Tu-Fr 16:00-01:00, Su 18:00-23:00",,,no,,2
Prague,node/3549266066,POINT (14.452998 50.08377),Základna,,,,,pub,,,,,,,,,,,,,,no,,,,0
Prague,node/3556279670,POINT (14.445941 50.103325),U gólmana,,,,,pub,,,,,,,,,,,,,,,,,,0
Prague,node/3593969104,POINT (14.453879 50.105985),Bzenecký dvůr,,,,,,,,,,,,,+420 603 219 658,,,,,"Mo-Fr 16:00-22:00; Sa-Su off ""call us""",,,,,0
Prague,node/3598457744,POINT (14.394505 50.105378),U Švejka,Jugoslávských partyzánů,1425/9,16000,Praha,pub,,,,gambrinus,,,,+420 233 330 762,,,,,Mo-Su 10:00-22:00,,,no,,2
Prague,node/3602354367,POINT (14.403031 50.069727),Sejmor,Stroupežnického,570/9,15000,Praha,pub,,,,,,,https://sejmor.cz/,+420 608 455 222,,,,,Mo-Sa 11:00-23:00; Su 11:00-22:00,yes,,,,0
Prague,node/3605587284,POINT (14.487778 50.070895),Bar Vesna,Na Hroudě,61,10000,Praha,pub,,,,Hubertus,,,,,,,,,"Mo-Th 16:00-22:00, Fr 16:00-24:00, Sa 17:00-23:59, Su 18:00-22:00",,,,,0
Prague,node/3614601172,POINT (14.554389 50.087556),Morfeus,,,,,bar,,,,,,,,,,,,,,,,,,0
Prague,node/3615474280,POINT (14.419097 50.066165),Víno Handl,Vratislavova,26,12800,Praha,,,,,,,,,,,,,,,,,,,0
Prague,node/3620445220,POINT (14.419292 50.087329),Pivnice U Kata,U Radnice,6,11000,Praha,pub,,,,,,,,,,https://www.facebook.com/Pivnice-U-Kata-1437679749861139/,,,"Mo-Su 00:00-00:30,12:00-24:00",,,,,0
Prague,node/3620482763,POINT (14.420688 50.084884),Pivnice U Zlatého slona,Havelská,,11000,Praha,restaurant,,,,,,,https://www.uzlatehoslona.cz/,+420 224 222 046,,https://www.facebook.com/U-Zlatého-Slona-387497441354984/,,,Mo-Su 10:00-23:00,yes,,,,1
Prague,node/3621362829,POINT (14.41432 50.08401),Hemingway Bar,Karoliny Světlé,26,11000,Praha,bar,,,,,,,,+420 773 974 764,,,,,,,,,,0
Prague,node/3621809583,POINT (14.417679 50.083167),Konvice,Bartolomějská,11,11000,Praha,bar,,,,,,,http://www.barkonvice.com/,+420 224 240 588,,,,,Mo-Su 19:30-05:30,,,,,0
Prague,node/3623343325,POINT (14.430518 50.064884),Retro Bar,Jaromírova,46,12800,Praha,bar,,,,,,,,,,,,,,,,,,0
Prague,node/3625292408,POINT (14.418265 50.068138),Type,Svobodova,1,12800,Praha,bar,,,,,,,,,,,,,Mo-Su 08:00-23:00,yes,,,,2
Prague,node/3646666797,POINT (14.423089 50.080343),Bouvard & Pécuchet,,,,,bar,,,,,,,,,,,,,,,,,,0
Prague,node/3647992253,POINT (14.437304 50.073772),Tečka,Americká,416/34,12000,Praha,bar,,,,,,,,,,,,,"Su-Th 17:00-02:00, Fr,Sa 17:00-03:00",,,,,2
Prague,node/3647992254,POINT (14.437362 50.07333),Bar Black Sheep,Americká,430/29,12000,Praha,bar,,,,,,,https://www.barblacksheep.cz/,+420 608 381 799,,,,,"Mo-Th 00:00-04:00,18:00-24:00; Fr-Su 00:00-05:00,18:00-24:00",,,,,0
Prague,node/3653958477,POINT (14.495865 50.074891),V Zátiší,Brigádníků,1967/1a,10000,Praha,pub,,,,,,,,,,,,,,,,yes,,0
Prague,node/3656208381,POINT (14.445899 50.07752),Vinotéka V Peřinách,,,,,,,,,,,,,,,,,,,,,,,0
Prague,node/3674846600,POINT (14.367276 50.083918),Víno & delikatesy,,,,,,,,,,,,,,,,,,,,,,,0
Prague,node/3674964901,POINT (14.365817 50.084157),Vinotéka Šestka,,,,,,,,,,,,,,,,,,,,,,,0
Prague,node/3675042134,POINT (14.364494 50.083982),Vinotéka z radosti,Bělohorská,1690/128,16900,Praha 6,,,,,,,,,,,,,,Mo-Fr 10:00-19:00,,,,,0
Prague,node/3676788385,POINT (14.424263 50.076512),Bar Nota,Štěpánská,539/9,12000,Praha,bar,,,,,,,https://barnota.cz/,+420 775 396 456,barnota@barnota.cz,https://www.facebook.com/notabar/,https://www.instagram.com/bar_nota_prague/,,"Mo-Th 16:00-02:00; Fr 16:00-03:00; Sa 19:00-03:00; Su,PH off",,,,,3
Prague,node/3676788386,POINT (14.423301 50.074462),ZOO Bar,Salmovská,1693/6,12000,Praha,bar,,,,,,,http://www.barzoo.cz/,,,,,,,,,,,0
Prague,node/3680305547,POINT (14.439829 50.090143),Panda,Křižíkova,329/3,18600,Praha,pub,,,,,,,,,,,,,Mo-Su 10:00-20:30,no,,,,0
Prague,node/3687702175,POINT (14.455837 50.068092),U Bohemky,Orelská,685/2,10100,Praha,pub,,,,,,,,,,,,,Mo-Su 11:00-23:00,,,,,0
Prague,node/3689567202,POINT (14.419852 50.084737),Vinný Bar Blatnička,Michalská,431/5,11000,Praha,bar,,,,,,,https://www.vinoblatel.cz/,+420224225836,blatnice02@seznam.cz,,,,Mo-Fr 11:00-21:00,,,,,0
Prague,node/3691121415,POINT (14.443527 50.072234),B 52,Francouzská,55/52,10100,Praha,bar,,,,,,,https://www.barb52.cz/,+420 736 480 305,,,,,"Mo-Su 00:00-02:00,19:00-24:00",,,,,0
Prague,node/3691121417,POINT (14.432225 50.070921),Již Brzy,Lublaňská,4,12000,Praha,bar,,,,,,,https://bucibar.cz/,+420 222 515 585,,,,,"Mo-Su 00:00-02:00,14:00-24:00",,,,,0
Prague,node/3691128597,POINT (14.371836 50.083747),VINI Italia,Bělohorská,250/59,169 00,,,,,,,,,https://vini-italia.cz/,+420 603 433 381,info@vini-italia.cz,,,,Mo-Th 13:00-18:00; Fr 10:00-15:30,,,,,0
Prague,node/3693139634,POINT (14.49138 50.074798),Hospůdka U pošty – Doma,,,,,pub,,industrial,,,,,,,,,,,,,,,,0
Prague,node/3693235785,POINT (14.383038 50.085303),,,,,,pub,,,,,,,,,,,,,,,,yes,,0
Prague,node/3695883459,POINT (14.428079 50.087536),Americký bar,náměstí Republiky,1090/5,11000,Praha,bar,,,,,,,http://www.americkybar.cz/,+420 222 002 786,,https://www.facebook.com/Americký-bar-Obecní-dům-216665865179974/,,,Mo-Su 11:30-23:00,,,,,0
Prague,node/3707597490,POINT (14.447254 50.085017),Vincaffe,,,,,bar,,,,,,,,,,,,,,no,,,,0
Prague,node/3707599476,POINT (14.452108 50.08312),Vinotéka Žižkov,,,,,bar,,,,,,,https://www.vinoteka-zizkov.cz/,,,,,,,,,,,0
Prague,node/3710179081,POINT (14.461212 50.071645),Ferdinand,Bulharská,734/28,10100,Praha,pub,,,,,,,https://www.pivovarferdinand.cz/,+420 732 224 224,,https://www.facebook.com/Pivnice-Ferdinand-732344060191365/,,,closed,,,,,0
Prague,node/3721327552,POINT (14.424858 50.065519),Restart Bar,,,,,bar,,,,,,,https://www.facebook.com/Restart-Pub-161212500915196/,,,,,,11:00-02:00,,,separated,,0
Prague,node/3721365074,POINT (14.404553 50.070266),Knoflík,Bozděchova,3,15000,Praha,pub,,,,,,,,,,,,,Mo-Fr 14:00-02:00; Sa 15:00-02:00; Su 15:00-24:00,,,,,0
Prague,node/3721365078,POINT (14.405155 50.069922),Music bar Netopýr,Nádražní,19,15000,Praha,bar,,,,,,,,,,,,,Mo-Su 19:00-06:00,,,,,0
Prague,node/3721417004,POINT (14.403454 50.072664),Anděl Music Club,Štefánikova,7,15000,Praha,bar,,,,,,,,,,,,,Mo-Sa 18:00+,,,,,0
Prague,node/3721417007,POINT (14.403502 50.074666),Uhelna Club,Štefánikova,25,15000,Praha,bar,,,,,,,,,,,,,,,,,,0
Prague,node/3721417018,POINT (14.40524 50.077194),V Koutku,Elišky Peškové,322/3,15000,Praha,pub,,,,,,,,,,,,,,,,,,0
Prague,node/3721473738,POINT (14.406053 50.077038),Time 2 Café,Pavla Švandy ze Semčic,16,15000,Praha,bar,,,,,,,,,,,,,,,,,,0
Prague,node/3721473744,POINT (14.404377 50.079948),Le Mirage,Újezd,5,15000,Praha,bar,,,,,,,,,,,,,,,,,,0
Prague,node/3721473747,POINT (14.407172 50.080656),Vineyards,Zborovská,66,15000,Praha,bar,,,,,,,,,,,,,Mo-Fr 07:30-20:00; Sa 09:00-20:00; Su 09:00-18:00,,,,,0
Prague,node/3722035939,POINT (14.405947 50.070567),Bar Coming soon,Jindřicha Plachty,28,15000,Praha 5,bar,,,,,,,,,,,,,,,,,,0
Prague,node/3722035941,POINT (14.408568 50.072632),Brother's bar & cafe,Lidická,12,15000,Praha 5,bar,,,,,,,,,,,,,,,,,,0
Prague,node/3722044208,POINT (14.407867 50.071405),Hospůdka Sokol,Na Chodbě,125/2b,16300,Praha 5,pub,,,,,,,https://www.restauracesokol.cz/jidelni-a-napojovy-listek/,+420235322836,info@restauracesokol.cz,,,,Mo-Fr 10:00-00:00; Sa-Su 11:00-00:00,,,,,0
Prague,node/3722044212,POINT (14.40566 50.071508),Hells Bells,Na Bělidle,27,15000,Praha 5,pub,,,,,,,https://www.hellsbells.cz,,,,,,"Mo 17:00-24:00; Tu-Su 00:00-03:00,17:00-24:00",no,,,,1
Prague,node/3722044213,POINT (14.408342 50.073386),Vinotéka U Lachtana,Zborovská,8,15000,Praha 5,bar,,,,,,,,,,,,,,,,,,0
Prague,node/3722044217,POINT (14.405048 50.07168),Pekelnej Bar,Na Bělidle,38,15000,Praha 5,bar,,,,,,,,,,,,,"We,Th 20:00-03:00, Fr,Sa 20:00-04:00",,,,,0
Prague,node/3722044219,POINT (14.405998 50.071577),Vinotéka Na Bělidle,Na Bělidle,25,15000,Praha 5,bar,,,,,,,,,,,,,,,,,,0
Prague,node/3722044222,POINT (14.405405 50.071727),Pivnice u Mejly,Na Bělidle,297/36,15000,Praha,pub,,,,,,,https://www.pivniceumejly.cz/,+420 720 485 057,,https://www.facebook.com/MejlaSportBar/,,,24/7,,,,,0
Prague,node/3722734865,POINT (14.425972 50.090728),Café bar NoD,,,,,bar,,,,,,,https://www.nod.roxy.cz/cafe/,,,,,,,,,,,0
