city,osm_id,geometry,name,street,house_number,postcode,address_city,amenity,bar,beer,beer_garden,brewery,drink_beer,microbrewery,website,phone,email,facebook,instagram,description,opening_hours,wheelchair,toilets_wheelchair,smoking,min_age,payment_methods_count
Prague,node/585175539,POINT (14.472577 50.106175),Pivnice u Světa,Zenklova,465/31,18000,Praha 8,pub,,,,,,,,,,,,,Mo-Su 09:00-23:00,,,separated,,0
Prague,node/585175558,POINT (14.471504 50.105505),U Horkých,Koželužská,595/8,18000,Praha,pub,,,,,,,https://www.uhorkych.cz/,,,https://www.facebook.com/uhorkych/,,,Mo-Fr 10:30-23:00; Sa-Su 11:00-23:00,limited,,,,2
Prague,node/585182680,POINT (14.468769 50.099074),U chcípáka,Sokolovská,142,18000,Praha,pub,,,,,,,,,,,,,Mo-Su 11:00-23:00,yes,,,,0
Prague,node/585182690,POINT (14.474356 50.105189),Vinárna U Hrabala,,,,,pub,,,,,,,,,,,,,Mo-Fr 15:00-22:00,,,,,0
Prague,node/585205200,POINT (14.464873 50.10651),U Budyho,,,,,pub,,,,,,,,,,,,,,,,,,0
Prague,node/585219608,POINT (14.441446 50.090501),Pivovarský klub Benedict,Křižíkova,17,18600,Praha 8,restaurant,,,,,,,https://pivo-klub.cz/,+420 222 315 777,,,,,Mo-Sa 11:00-23:30; Su 12:00-22:00,no,,no,,3
Prague,node/585335092,POINT (14.475313 50.106403),Na měsíci,,,,,bar,,,,,,,,,,,,,Mo-Su 17:00-22:00,,,,,0
Prague,node/589970268,POINT (14.597585 50.112596),Na Růžku,,,,,pub,,,,,,,,,,,,,Mo-Th 14:00-22:00; Sa 13:00-23:00; Su 13:00-21:00; Fr 15:00-24:00,,,,,0
Prague,node/606129935,POINT (14.33185 50.045253),Bunkr,,,,,pub,,,,,,,,,,,,,,,,,,0
Prague,node/611414004,POINT (14.361958 49.983017),Pivovar Horymír,Horymírovo náměstí,9,15300,Praha,restaurant,,,,,,,https://pivovarhorymir.cz/,,,,,,Mo-Su 11:00-22:00,,,,,0
Prague,node/619481858,POINT (14.670653 50.097756),U Jonáše,,,,,pub,,,,,,,,,,,,,,,,,,0
Prague,node/625826253,POINT (14.43725 50.078966),Decentní Dýně,,,,,bar,,,,,,,https://dcdyne.com/,,,,,,Mo-Th 17:00-23:00; Fr 17:00-24:00; Sa 17:00-24:00,,,,,0
Prague,node/634586354,POINT (14.337376 50.085248),U Holečků,Libocká,268/6,16200,Praha,pub,,,,yes;Pilsner_Urquell,,,http://www.uholecku.cz/,+420 731 791 969,,https://www.facebook.com/Restaurace-U-Holečků-1450895888464858/,,,"Mo-Su 11:00-24:00; Fr,Sa 00:00-01:00,11:00-24:00",,,outside,,0
Prague,way/659276345,POINT (14.564427 50.112855),Pivoňská,,,,,,,,,,,,,,,,,,,,,,,0
Prague,node/674723309,POINT (14.361086 50.083682),U Kaštanu,,,,,biergarten,,,,,,,https://kastan.unijazz.cz/,,,,,letní zahrádka květen až září,,,,,,0
Prague,node/677924404,POINT (14.418696 50.082912),U Medvídků,Na Perštýně,345/7,11000,Praha,restaurant,,,,,,yes,https://www.umedvidku.cz/,+420 224 211 916,info@umedvidku.cz,,,,Mo-Sa 11:30-23:00; Su 11:30-22:00,,,,,2
Prague,node/678436132,POINT (14.479227 50.007674),Na Betáni,,,,,pub,,,,,,,,,,,,,,,,,,0
Prague,way/679349415,POINT (14.441655 50.112418),Altenburg 1964,,,,,bar,,,,,,,https://www.altenburg1964.cz/,,,,,,Apr-Oct: Mo-Su 17:00-01:00,,,,,0
Prague,way/682103485,POINT (14.379975 50.112881),Fišerka,,,,,bar,,,,,,,,,,,,,,,,,,0
Prague,node/701301858,POINT (14.356137 50.029678),U Knotků,,,,,pub,,,,,,,,+420 251 681 944,,,,,Mo-Su 14:30-23:00,,,,,0
Prague,node/702183418,POINT (14.472137 50.126986),Osma,,,,,bar,,,,,,,,,,,,,,no,,,,2
Prague,node/704007494,POINT (14.41544 50.07078),Beer stop v Podskalské,Podskalská,20,12800,Praha,,,,,,yes,,,,info@beerstop.eu,https://www.facebook.com/TheBeerStopPodPetrinem,,,,,,,,0
Prague,node/704693475,POINT (14.415413 50.069349),U Libuše,,,,,pub,,,,,,,,,,,,,Mo-Su 10:30-23:00,,,,,0
Prague,node/704693476,POINT (14.415378 50.069506),Obchod Vínem,,,,,bar,,,,,,,,,,,,,Tu-Fr 11:30-20:00,,,,,0
Prague,node/704693483,POINT (14.417563 50.068786),Výloha bar,Vyšehradská,12,12800,Praha,bar,,,,,,,https://vylohabar.cz,,,,,,Mo-Th 17:00-01:00; Fr-Sa 17:00-02:00; Su 17:00-24:00,limited,,yes,,0
Prague,node/736793475,POINT (14.420159 50.051743),Čerstvé pivo,Vápencová,927/1a,14700,,pub,,,,,,,https://clubtimeout.cz/,,,,,,Mo-Su 16:00-21:00,,,,,0
Prague,way/740682444,POINT (14.547661 50.130547),Kbelský pivovar,,,,,biergarten,,,,,,,,,,,,,Mo-Su 11:00-23:00,,,,,0
Prague,way/740682445,POINT (14.470344 50.127143),Cobolis,,,,,,,,,,,,,,,,,,,,,,,0
Prague,node/766147478,POINT (14.463133 50.007373),Občerstvení U Bati,,,,,pub,,,,,,,,,,,,,,,,,,0
Prague,node/774055598,POINT (14.548233 50.038197),Music coctail bar La Chance,,,,,bar,,,,,,,,,,,,,,,,,,0
Prague,node/776032727,POINT (14.435126 50.04812),Restaurace Olympia,,,,,pub,,,,,,,https://www.olympierest.com/,+420 241733982,,,,,Mo-Su 10:00-23:00,,,,,0
Prague,node/804876672,POINT (14.388362 49.96386),Na Kamínce,,,,,pub,,,,,,,,,,,,,,,,,,0
Prague,node/821161544,POINT (14.421052 50.083949),George and Dragon Prague,Rytířská,411,11000,Praha 1,bar,,,,Guinness,,,https://www.georgeanddragon.cz,,,,,,,limited,,,,0
Prague,node/828136432,POINT (14.358438 49.974685),,,,,,biergarten,,,,,,,,,,,,,,,,,,0
Prague,node/845434878,POINT (14.398992 50.066566),UFO Bar a restaurant,,,,,pub,,,,,,,,,,,,,,,,yes,,0
Prague,node/854483148,POINT (14.439847 50.020073),U Sázelů,,,,,biergarten,,,,,,,,,,,,,,,,,,0
Prague,way/856695352,POINT (14.489034 50.069952),,,,,,biergarten,,,,,,,,,,,,,,,,,,0
Prague,node/888551217,POINT (14.507719 50.084615),Malešický mikropivovar,,,,,restaurant,,,,self;various,,yes,https://www.malesickymikropivovar.cz/,+420 605 707 007,info@malesickymikropivovar.cz,,,,,,,outside,,0
Prague,node/890463768,POINT (14.468069 50.048366),V Zápolí,,,,,pub,,,,,,,,,,,,,,no,,,,0
Prague,node/895762285,POINT (14.479809 50.13288),Na konečné,,,,,bar,,,,,,,,,,,,,,,,,,0
Prague,node/895763724,POINT (14.470324 50.133481),Bar Kantáre,,,,,bar,,,,,,,,,,,,,,,,,,0
Prague,node/895766831,POINT (14.474466 50.128168),Zanzibar,,,,,bar,,,,,,,,,,,,,,,,,,0
Prague,node/895771091,POINT (14.475646 50.128107),Satanka,,,,,pub,,,,,,,,,,,,,"Mo-Sa 14:00-02:00, Su 02:00-01:00",,,,,0
Prague,node/895784731,POINT (14.432119 50.135783),Čimická kozlovna,,,,,pub,,,,,,,,,,,,,,,,,,0
Prague,node/895799253,POINT (14.456198 50.124188),Amarula,,,,,pub,,,,,,,,,,,,,Mo-Su 20:00-01:00,,,,,0
Prague,way/913822289,POINT (14.424342 50.113327),,,,,,biergarten,,,,,draught,,,,,,,,,yes,,,,0
Prague,node/920065581,POINT (14.450278 50.083429),Herba café,,,,,pub,,,,,,,,,,,,,,no,,,,0
Prague,node/920065865,POINT (14.447532 50.082837),Morava,,,,,pub,,,,,,,,,,,,,"Mo-Th 11:00-23:00, Fr 11:00-24:00, Sa 12:00-24:00, Su 12:00-22:00",limited,,,,0
Prague,node/920066044,POINT (14.451201 50.082162),Království,Kubelíkova,1215/36,,,pub,,,,,,,,,,,,,Mo-Su 17:00-24:00,,,,,0
Prague,node/920066555,POINT (14.448594 50.083071),Bukowski's,,,,,bar,,,,,,,,,,share/16ysqPWm5P,bukowskisbar,,Mo-Su 19:00-03:00,no,,yes,,1
Prague,node/920066899,POINT (14.448691 50.082872),Hospůdka Nad Viktorkou,Bořivojova,785/79,13000,Praha,pub,,,,,,,https://www.nadviktorkou.cz/,+420 604 278 074,,https://www.facebook.com/HospudkaNadViktorkou/,,,Mo-Fr 17:00-01:00; Sa-Su 19:00-01:00,no,,,,0
Prague,node/920067303,POINT (14.446856 50.08336),Vlkova 26,Vlkova,26,,,bar,,,,,,,https://vlkova26.cz/,,,,,,,,,,,0
Prague,node/920067467,POINT (14.446706 50.083546),Up Bar Žižkov,,,,,bar,,,,,,,http://www.upbar.cz/,,,,,,,,,,,0
Prague,node/925178698,POINT (14.381106 50.13589),Sportbar,,,,,bar,,,,,,,,,,,,,,,,,,0
Prague,node/925966931,POINT (14.499061 50.04162),Pivovarská прага,,,,,restaurant,,,,,,,https://www.tophotel.cz/cz/Restaurace/pivovarska-restaurace/,,,,,,Mo-Su 11:00-22:00,,,yes,,0
Prague,node/925967019,POINT (14.497713 50.044386),U Petra a Markéty,Milínská,88,14900,Praha,biergarten,,,,,,,https://u-petra-a-markety.cz/,,,,,,Tu-Th 15:00-22:00; Fr 15:00-23:00; Sa 12:00-23:00; Su 12:00-22:00,,,,,0
Prague,node/930164904,POINT (14.39816 50.067102),Vinařský dům U Nikolajky,U Nikolajky,16,15000,Praha 5,,,,,,,,https://www.facebook.com/vinarskydumunikolajky,,,,,,Mo-Th 10:00-20:00; Fr 10:00-22:00; Sa 13:00-21:00; Su 15:00-20:00,,,,,0
Prague,way/930290076,POINT (14.456174 50.088878),Sport club Vitkov,,,,,pub,,,,,,,,,,,,,,,,,,0
Prague,node/941476951,POINT (14.517897 50.044842),Sykora,,,,,,,,,,,,http://www.vinovsudech.cz,+420 602 654 739,obchod@vinovsudech.cz,,,,Mo-Su 16:00-22:00,,,,,0
Prague,way/953808437,POINT (14.430893 49.972871),,,,,,biergarten,,,,,,no,,,,,,,,,,,,0
Prague,way/973603899,POINT (14.494292 50.060185),Pivní zahrada Kraft,,,,,biergarten,,,,yes;various,,,https://pivovarkraft.cz/pivni-zahrada/,,,,,,Mo-Su 16:00-22:00; Oct 15-Mar 15: Tu-Su 17:00-22:00,no,,separated,,0
Prague,node/989045389,POINT (14.42185 50.089599),Kenton's New York Bar,V Kolkovně,3,11000,Praha 1,bar,,,,,,,http://www.tretters-bar.cz/,+420 224 811 165,,,,,Mo-Su 19:00-3:00,,,yes,,0
Prague,node/995953393,POINT (14.403267 50.070322),Mark's pub,Stroupežnického,570/9,15000,Praha,pub,,craft_beer,,,,,https://www.facebook.com/markspubprague/,+420 739 123 663,,,,,Mo-Th 16:00-23:00; Fr-Sa 16:00-01:00; Su 16:00-22:00,yes,,,,0
Prague,node/995953405,POINT (14.402194 50.067375),Dominec,,,,,,,,,,,,https://www.dominec.com/,+420 251566280,,,,,Mo-Fr 09:00-17:00,,,,,0
Prague,node/997583480,POINT (14.436377 50.100698),Kavárna Liberál,Heřmanova,6,170 00,Praha,bar,,,,Únětice,,,,+420 732 355 445,,https://www.facebook.com/kavarnaliberal/,,,Mo-Fr 08:00-24:00; Sa-Su 10:00-24:00,no,,,,2
Prague,node/1003126873,POINT (14.373275 50.125296),U Kapličky,,,,,pub,,,,,,,,,,,,,,,,,,0
Prague,node/1008212347,POINT (14.301133 50.065091),Krušovická Šalanda,Makovského,1397/27a,16300,Praha 6,pub,,,,Krušovice,,,https://www.restauracesalanda.cz/cs/salanda/repy,+420 775 682 038,,,,,Mo-Th 11:00-23:00; Fr 11:00-00:00; Sa 11:30-24:00; Su 11:30-22:00,,,,,0
Prague,node/1008232226,POINT (14.30845 50.065082),,,,,,bar,,,,,,,,,,,,,,,,,,0
Prague,way/1040766361,POINT (14.477245 50.109683),Pivovarnická,,,,,,,,,,,,,,,,,,,,,,,0
Prague,node/1054447605,POINT (14.482431 50.108252),Pivovar Kilián,,,,,pub,,,,,,,,,,,,,,,,,,0
Prague,node/1054481737,POINT (14.520148 50.028354),Studio Severka,,,,,pub,,,,,,,,,,,,,"PH,Mo-Su 15:00-01:00",yes,,,,0
Prague,node/1068488604,POINT (14.519861 50.031451),Jihoměstský pivovar,Podjavorinské,1602/11,14900,Praha 11,restaurant,,,,,,yes,http://www.jihomestskypivovar.cz/,+420607916919,jihomestskypivovar@seznam.cz,,,,Mo-We 16:00-22:00; Th-Sa 16:00-23:00; Su 16:00-22:00,,,no,,0
Prague,node/1068905850,POINT (14.401998 50.088689),U Kocoura,Nerudova,205/2,11800,Praha,pub,,,,,draught,,,+420 257 530 107,,,,,Mo-Su 12:00-22:30,no,,no,,2
Prague,node/1073584581,POINT (14.514643 50.136513),u Lahváče,,,,,pub,,,,,,,,,,,,,,,,,,0
Prague,node/1074889866,POINT (14.406307 50.068923),U Váhy,Nádražní,46/88,15000,Praha,pub,,,,,,,,,,,,,Mo-Fr 10:00-22:00; Sa 14:00-22:00,,,,,2
Prague,way/1084115534,POINT (14.493013 50.073524),KD Barikádníků,,,,,biergarten,,,,,,no,,,,,,,Mo-Fr 16:00-22:00,,,,,0
Prague,way/1090439468,POINT (14.334 50.036721),,,,,,biergarten,,,,,,,,,,,,,,,,,,0
Prague,way/1090439472,POINT (14.333886 50.036861),,,,,,biergarten,,,,,,,,,,,,,,,,,,0
Prague,node/1096063711,POINT (14.330204 50.066968),Starý pivovar,,,,,,,,,,,,,,,,,,,,,,,0
Prague,node/1116132384,POINT (14.48755 50.105813),Innuendo,Kurta Konráda,20,,,bar,,,,,,,,,,,,,,,,,,0
Prague,node/1117379014,POINT (14.42546 50.081364),Hospoda v Lucerně,Vodičkova,704/36,11000,Praha,restaurant,,,,,,,https://www.hospodalucerna.cz/,+420 724 337 187,,https://www.facebook.com/Hospoda-v-Lucerně-1448539472038125/,,,,no,no,,,0
Prague,node/1129766950,POINT (14.45444 50.127186),Na Staré Cihelně,,,,,pub,,,,,,,,,,,,,,,,yes,,0
Prague,node/1134171453,POINT (14.457328 50.126269),Vinný Loch,,,,,bar,,,,,,,,,,,,,Mo-Su 15:00-01:00,,,,,0
Prague,node/1143014989,POINT (14.598551 50.075675),Na Korunce,,,,,pub,,,,,,,,,,,,,,,,,,0
Prague,node/1144290057,POINT (14.614986 50.079936),,,,,,,,,,,,,,,,,,,,,,,,0
Prague,way/1157705095,POINT (14.388616 50.085367),Klaster Monastery Beer Garden,,,,,biergarten,,,,,,,,,,,,,,,,,,0
Prague,way/1182770953,POINT (14.518422 50.05239),,,,,,bar,,,,,,,,,,,,,,,,,,0
Prague,way/1198734468,POINT (14.404088 50.031018),U Sparty,,,,,biergarten,,,,,,,http://www.spartastanek.cz/,+420 608 207 778,,,,otevřeno 11:00-20:30 a dle lidí a světla,Mo-Su 11:00-20:30,,,,,0
Prague,node/1204747373,POINT (14.548383 50.132435),Vinotéka U soudku,,,,,,,,,,,,,,,,,,Mo-Fr 14:00-20:00,,,,,0
Prague,way/1208812363,POINT (14.500217 50.032887),,,,,,biergarten,,,,,,,,,,,,,,,,,,0
Prague,node/1209100090,POINT (14.409631 50.060221),Naše Hospoda na Růžku,Nádražní,24,,,pub,,,,Staropramen,,,https://www.naruzkusmichov.cz/,+420739042222,info@naruzkusmichov.cz,,,,Mo-Fr 07:30-24:00; Sa-Su 11:00-24:00,,,no,,2
Prague,node/1218253628,POINT (14.418957 50.086192),,,,,,pub,,,,,,,,,,,,,,,,,,0
Prague,node/1226744002,POINT (14.423079 50.079542),Novoměstský pivovar,Vodičkova,20,11000,Praha,restaurant,,,,,,yes,,,,,,,,,,,,0
Prague,node/1241323740,POINT (14.458189 50.084418),Parukářka,,,13000,Praha,biergarten,,,,Velkopopovický Kozel,,,https://www.parukarka.cz/,,,,,,,yes,,outside,,4
Prague,node/1253195601,POINT (14.488158 50.12575),Bella,,,,,pub,,,,,,,https://www.restauracebella.cz/,+420 286 580 025,,,,,Mo-Sa 11:00-22:00,,,separated,,2
Prague,way/1255277061,POINT (14.542399 50.037337),,,,,,biergarten,,,,,,,,,,,,,,,,,,0
Prague,node/1257356292,POINT (14.417076 50.080255),Absinth Shop,,,,,,,,,,,,,,,,,,Mo-Su 10:00-23:59,,,,,2
Prague,node/1258869794,POINT (14.418637 50.083994),Wine and food shop,,,,,,,,,,,,,,,,,,,,,,,0
Prague,node/1259568376,POINT (14.498396 50.11137),U Vinic,,,,,,,,,,,,,,,,,,"Mo-Fr 12:00-21:00; Sa,Su 15:00-21:00",,,,,0
Prague,node/1260770101,POINT (14.4245 50.099387),Hostinec,Ovenecká,1022/15,17000,Praha 7,pub,,,,Klášter;various,,,,,,,,,Mo-Su 09:30-21:30,,,yes,,0
Prague,node/1261026192,POINT (14.474852 50.103787),Metro,,,,,bar,,,,,,,,,,,,,"Mo-Fr 10:00-24:00; Sa,Su 14:00-24:00",,,,,0
Prague,node/1261026229,POINT (14.486858 50.104064),,,,,,,,,,,,,,,,,,,,,,,,0
Prague,node/1261055274,POINT (14.470036 50.099524),Kačamba u města Rokycan,,,,,pub,,,,,,,,,,,,,"Mo-Fr 12:00-24:00, Sa 11:00-01:00, Su 15:00-24:00",no,,,,2
Prague,node/1261055302,POINT (14.469116 50.099131),Styx,Sokolovská,144,18600,Praha,bar,,,,,,,https://clubstyx.cz/,,,,,,"Mo-Fr 16:00-01:00, Sa 18:00-02:00, Su 18:00-24:00",,,,,0
Prague,way/1263730065,POINT (14.520184 50.028459),,,,,,biergarten,,,,,,,,,,,,,,,,,,0
Prague,node/1270105045,POINT (14.601658 50.028764),,,,,,pub,,,,,,,,,,,,,,,,,,0
Prague,node/1270105057,POINT (14.605215 50.028433),,,,,,pub,,,,,,,,,,,,,,,,,,0
Prague,node/1270186367,POINT (14.600836 50.029761),Vinotéka,,,,,,,,,,,,,,,,,,,,,,,0
Prague,node/1270591806,POINT (14.625947 50.013564),U medvěda,,,,,pub,,,,,,,,,,,,,,,,,,0
Prague,node/1270591808,POINT (14.627652 50.010741),U Boudů,Mírová,21/66,10300,Praha - Kolovraty,pub,,,,,,,,,,,,Hospoda + Sál (KD U Boudů),,,,,,0
Prague,node/1271002118,POINT (14.415958 50.081721),Vzorkovna (Dog bar),Národní,11,11000,Praha,pub,,,,,,,https://vzorkovna.biz,,,,,,Mo-Su 14:00-04:00,no,,yes,,0
Prague,node/1272064729,POINT (14.428575 50.080148),Výtopna,Václavské náměstí,56,11000,Praha,restaurant,,,,Krušovice;Mušketýr;řezané,served,yes,https://www.vytopna.cz/cs/pobocky/praha-vaclavak/o-pobocce,+420 775 444 554,praha.vaclavak@vytopna.cz,Vytopna.restaurant.Praha,,,Mo-Su 11:00-00:00,no,no,,,4
Prague,node/1272921548,POINT (14.433989 50.066908),Magister Kelley,Rejskova,3,12000,Praha,pub,,,,,,,,,,,,,,,,,,0
Prague,node/1276242990,POINT (14.467947 50.127453),Podkováň,,,,,pub,,,,,,,,,,,,,,,,,,0
Prague,node/1278488469,POINT (14.40395 50.109737),,,,,,,,,,,,,,,,,,,,,,,,0
Prague,way/1280617062,POINT (14.415662 50.034773),,,,,,biergarten,,,,,,,,,,,,,,,,,,0
Prague,node/1281570265,POINT (14.511517 50.030337),Mikulovka,,,,,pub,,,,,,,,,,,,,Mo-Su 14:00-21:31,limited,,,,0
Prague,way/1286215314,POINT (14.424307 50.109464),Džungle BKAO,,,,,bar,,,,,,,https://navystavisti.cz/udalosti/dzungle-bkao/,,,,,,,,,,,0
Prague,node/1293802163,POINT (14.473982 50.104503),Casino Palmovka,,,,,bar,,,,,,,,,,,,,Mo-Su 00:00-24:00,,,,,0
Prague,way/1304431377,POINT (14.4162 50.111824),Palouček,,,,,biergarten,,,,,,,,,,,,,,,,,,0
Prague,way/1317550154,POINT (14.493571 50.05752),Sport bar Petr,,,,,bar,,,,,,,,,,,,,Mo-Sa 10:00-22:00; Su 10:00-20:00,,,,,0
Prague,way/1320034064,POINT (14.508369 50.056113),Bohemia sport bar,,,,,bar,,,,,,,,,,,,,Mo-Sa 15:00-23:00,,,,,0
Prague,node/1322042433,POINT (14.421828 50.091788),Public interest,,,,Praha,bar,,,,,,,,,,,,,,,,,,0
Prague,node/1322873191,POINT (14.443759 50.075763),Kavarna Na Šumavě,Šumavská,991/31,12000,Praha,pub,,,,,,,https://www.kavarnanasumave.cz/,+420 775 688 180,,,,,Mo-Fr 16:00-22:00,,,,,0
Prague,node/1322945790,POINT (14.403195 50.089188),U Hrocha,Thunovská,178/10,11800,Praha,pub,,,,,draught,,,+420 257 533 389,,,,,Mo-Su 12:00-23:00,,,,,0
Prague,node/1322959740,POINT (14.391847 50.088148),U Černého vola,Loretánské náměstí,107/1,11800,Praha,pub,,,,Kozel,,,,,,https://www.facebook.com/ucernehovola,,,Mo-Su 10:00-22:00,limited,no,,,0
Prague,node/1323934500,POINT (14.423303 50.089887),Bombay Cocktail Bar,Dlouhá,13,11000,Praha 1,bar,,,,,,,,,,,,,,,,,,0
Prague,node/1324022035,POINT (14.425461 50.090606),El Mojito,Dlouhá,732/31,11000,Praha 1,bar,,,,,,,https://www.elmojito.cz/,+420 776 872 989,elmojitocafe@yahoo.it,,,,,,,,,0
Prague,node/1324060376,POINT (14.45539 50.07874),Hapu,Orlická,8,,,bar,,,,,,,https://www.facebook.com/Hapubar,,,,,,,,,,,0
Prague,way/1324400500,POINT (14.489765 50.054917),Hospůdka u Kopeckých,,,,,pub,,,,pilsner_urquell;kozel,,,,,,,,,Mo-Th 11:00-23:00; Fr 11:00-24:00; Sa 10:00-24:00; Su 10:00-23:00,,,outside,,0
Prague,way/1324402200,POINT (14.489873 50.055076),Spor bar Golem,,,,,bar,,,,radegast;pilsner_urquell;kozel,,,https://www.sportbargolem.cz/,+420 777 338 481,provozni@sportbargolem.cz,,,,Mo-Su 19:00-07:00,,,,,0
Prague,node/1325078288,POINT (14.405406 50.087731),Blue Light,,,,,bar,,,,,,,,,,,,,,,,,,0
Prague,node/1325291691,POINT (14.420488 50.085925),Double Trouble,Melantrichova,17,11000,Praha,bar,,,,,,,https://www.doubletrouble.cz,,,,,,,,,,,0
Prague,node/1325682043,POINT (14.441967 50.058762),U Klokočnika,,,,,pub,,Kácov,,,,,,,,,,,,yes,no,,,0
Prague,node/1337025550,POINT (14.322619 50.050272),,,,,,,,,,,,,,,,,,,,,,,,0
Prague,way/1348041369,POINT (14.417703 50.067086),Pivovar Chříč - Podniková prodejna,,,,,,,,,Pivovar Chříč,bottled,,https://obchod.pivovarchric.cz,+420 737 147 231,obchod@pivovarchric.cz,,,,,,,,,5
Prague,node/1369322783,POINT (14.309509 50.090767),Zelená můza,,,,,bar,,,,,,,,,,,,,"Mo-Fr 20:00-22:00; Sa,Su off",,,,,0
Prague,node/1392184137,POINT (14.493941 50.12102),Vinotéka Naskok,,,,,,,,,,,,http://www.sudovevinoadestilaty.cz,+420 777 562 964,jirkadudak@centrum.cz,,,,Mo-Su 16:00-22:00,no,,,,0
Prague,way/1396084871,POINT (14.524701 50.048384),,,,,,biergarten,,,,,,,,,,,,,,,,,,0
Prague,node/1409474794,POINT (14.446852 50.147872),Na Hřišti,,,,,pub,,,,,,,,,,,,,,,,,,0
Prague,node/1425646287,POINT (14.395818 50.102621),Vinotéka R. Mrština,,,,,,,,,,,,,,,,,,,,,,,0
Prague,node/1427338969,POINT (14.358079 49.974674),Kiosek Říční lázně,,,,,pub,,,,,,,,,,,,,,,,,,0
Prague,node/1431740983,POINT (14.398056 50.098766),Pivní Jistota,,,,,pub,,,,,,,http://www.facebook.com/pivni.jistota,+420 725 569 704,pivni.jistota@gmail.com,pivni.jistota,,,Mo-Sa 15:00-23:30; Su 15:00-22:00,,,no,,0
Prague,way/1435020421,POINT (14.437773 50.065168),Nuselský pivovar,,,,,,,,,,,,,,,,,,,,,,,0
Prague,node/1438166669,POINT (14.445005 50.055551),U Plevů,U Družstva Ideál,2,14000,Praha,pub,,,,,,,,,,,,,"Mo-Fr 13:00-22:00; Sa,Su 11:00-22:00",,,,,0
Prague,way/1446604689,POINT (14.512749 50.085787),,,,,,biergarten,,,,,,,,,,,,,,,,,,0
Prague,node/1456118656,POINT (14.40944 50.076716),WoodHouse Lounge Marina,,,,,bar,,,,,,,https://www.wood-house.cz/,+420 777 550 005,,,,,,no,,outside,,0
Prague,way/1458320478,POINT (14.518374 50.052267),Zahrádky Hostivař,,,,,biergarten,,,,,,,,,,,,,,,,,,0
Prague,node/1480273940,POINT (14.38846 50.08686),Pivovar Strahov,Strahovské nádvoří,301/10,11800,Praha,restaurant,,,,,,yes,https://www.klasterni-pivovar.cz/,+420 734 852 382,kancelar@klasterni-pivovar.cz,https://www.facebook.com/Pivovar-Strahov-SvNorbert-255900158543/,,,Mo-Su 10:00-22:00,,,,,9
Prague,node/1483568068,POINT (14.447707 50.069508),Sklep Grébovka,Havlíčkovy sady,,,Praha,bar,,,,,,,http://www.sklepgrebovka.cz/,+420 774 803 293,,https://www.facebook.com/Sklep-Grébovka-295561175377/,,,Fr 14:00-21:00,,,,,0
Prague,way/1486277517,POINT (14.503055 50.05834),Pivoňková,,,,,,,,,,,,,,,,,,,,,,,0
Prague,node/1490377657,POINT (14.429944 50.100052),Bio Oko,Františka Křížka,460/15,17000,Praha,bar,,,,,,,https://www.biooko.net/,+420 776 622 940,,,,,"Mo-Fr 00:00-01:00,10:00-24:00; Sa,Su 00:00-01:00,11:00-24:00",,,no,,2
Prague,node/1493298559,POINT (14.397476 50.098719),Dejvický vinný sklípek,Kafkova,346,160 00,,,,,,,,,https://www.facebook.com/pages/Dejvicky-Vinny-Sklipek/205489979478300?fref=ts,+420 724 734 743,,pages/Dejvicky-Vinny-Sklipek/205489979478300,,,Mo-Th 16:00-21:30; Fr 15:00-22:00,,,,,0
Prague,node/1493298566,POINT (14.396756 50.098199),Global Wines & Spirits,,,,,,,,,,,,https://www.global-wines.cz/,,,,,,"Mo-Fr 10:00-20:00, Sa 09:00-13:00",,,,,0
Prague,way/1520534510,POINT (14.506439 50.108446),U Vysočanského pivovaru,,,,,,,,,,,,,,,,,,,,,,,0
Prague,node/1529352793,POINT (14.402479 50.100744),Pálavská vinárna,,,,,,,,,,,,,,,,,,,,,,,0
Prague,node/1538110238,POINT (14.485653 50.05156),Hamerský sklípek,K Prádelně,,10600,Praha,pub,,,,,,,http://hamerskysklipek.cz/,,,,,,,,,,,2
Prague,node/1555858844,POINT (14.528541 50.052121),U Jeníčka,,,,,pub,,,,,,,,,,,,,11:00-24:00,,,yes,,0
Prague,node/1557970798,POINT (14.469467 50.114904),U Prcka,Zenklova,143,18000,Praha 8,pub,,,,pilsner_urquell;svijany;gambrinus,,,https://hospudka-uprcka0.webnode.cz/,,,https://www.facebook.com/Na-Korábě-U-Prcka,,,"Mo-Fr 11:00-23:00; Sa,Su 14:00-22:00",no,,outside,,3
Prague,node/1557970956,POINT (14.458508 50.119952),Enjoy,,,,,bar,,,,,,,,,,,,,,,,,,0
Prague,node/1583333878,POINT (14.452487 50.079278),U posledního soudu,Jagellonská,8,,Praha 3,bar,,,,,,,,,,,,,"Mo-Fr 17:00-21:45; Su,PH 18:00-21:45",,,,,0
Prague,node/1590856140,POINT (14.445438 50.130418),Na Zápraží,,,,,pub,,,,,,,,,,,,,Mo-Su 14:00-23:00,,,,,0
Prague,node/1633669171,POINT (14.472798 50.126181),Pod hájem,,,,,pub,,,,Staropramen,,,,,,,,,"Mo-Fr 11:00-22:00; Sa,Su 14:00-21:00",,,outside,,0
Prague,node/1680404567,POINT (14.403366 50.087631),Palliardi bar café,,,,,bar,,,,,,,,,,,,,Mo-Su 10:00-23:00,no,,yes,,2
